rank	char	frequency_weight
7084	氕	1.700095419673567e-08
7085	澼	1.700095419673567e-08
7086	铈	1.700095419673567e-08
7087	鲏	1.700035297235274e-08
7088	栟	1.700035297235274e-08
7089	沇	1.700035297235274e-08
7090	廒	1.600485907521524e-08
7091	赇	1.600485907521524e-08
7092	挓	1.600485907521524e-08
7093	嫕	1.600485907521524e-08
7094	褕	1.600485907521524e-08
7095	鹙	1.600485907521524e-08
7096	鼷	1.60042578508323e-08
7097	蹅	1.60042578508323e-08
7098	嚆	1.600365662644937e-08
7099	翾	1.600365662644937e-08
7100	骣	1.600365662644937e-08
7101	盦	1.600365662644937e-08
7102	鹢	1.600365662644937e-08
7103	辀	1.600365662644937e-08
7104	镅	1.600305540206644e-08
7105	滃	1.600305540206644e-08
7106	鄚	1.600245417768351e-08
7107	绖	1.600245417768351e-08
7108	碏	1.600185295330058e-08
7109	耱	1.600125172891765e-08
7110	夐	1.600125172891765e-08
7111	蓇	1.600125172891765e-08
7112	鳡	1.600065050453471e-08
7113	塱	1.600004928015178e-08
7114	螠	1.600004928015178e-08
7115	牿	1.500455538301428e-08
7116	盷	1.500455538301428e-08
7117	澭	1.500395415863135e-08
7118	尪	1.500395415863135e-08
7119	镮	1.500395415863135e-08
7120	噇	1.500335293424842e-08
7121	侁	1.500275170986549e-08
7122	倕	1.500275170986549e-08
7123	醑	1.500275170986549e-08
7124	熛	1.500215048548256e-08
7125	鲰	1.500154926109963e-08
7126	暅	1.500034681233376e-08
7127	猄	1.500034681233376e-08
7128	咇	1.400425169081333e-08
7129	痄	1.400425169081333e-08
7130	漈	1.400425169081333e-08
7131	杙	1.400425169081333e-08
7132	皕	1.400425169081333e-08
7133	砫	1.400425169081333e-08
7134	偡	1.400425169081333e-08
7135	蹐	1.400425169081333e-08
7136	涴	1.40036504664304e-08
7137	栒	1.40036504664304e-08
7138	鹔	1.40036504664304e-08
7139	耑	1.40036504664304e-08
7140	咉	1.400304924204747e-08
7141	菝	1.400244801766454e-08
7142	唝	1.400244801766454e-08
7143	崄	1.400244801766454e-08
7144	簠	1.400244801766454e-08
7145	嵖	1.400244801766454e-08
7146	玼	1.400244801766454e-08
7147	慬	1.400184679328161e-08
7148	繄	1.400184679328161e-08
7149	溁	1.400184679328161e-08
7150	洿	1.400124556889867e-08
7151	椪	1.400124556889867e-08
7152	垈	1.400004312013281e-08
7153	圐	1.400004312013281e-08
7154	杧	1.400004312013281e-08
7155	媄	1.400004312013281e-08
7156	耩	1.300394799861238e-08
7157	撖	1.300394799861238e-08
7158	洚	1.300394799861238e-08
7159	瞵	1.300394799861238e-08
7160	镎	1.300394799861238e-08
7161	璪	1.300394799861238e-08
7162	婞	1.300334677422945e-08
7163	脎	1.300334677422945e-08
7164	疰	1.300274554984652e-08
7165	柷	1.300274554984652e-08
7166	慥	1.300214432546358e-08
7167	勍	1.300214432546358e-08
7168	缐	1.300214432546358e-08
7169	酏	1.300214432546358e-08
7170	脒	1.300154310108065e-08
7171	桲	1.300154310108065e-08
7172	簰	1.300154310108065e-08
7173	鄫	1.300154310108065e-08
7174	镵	1.300154310108065e-08
7175	鹀	1.300094187669772e-08
7176	浡	1.300094187669772e-08
7177	铕	1.300094187669772e-08
7178	圌	1.300034065231479e-08
7179	劐	1.200364430641143e-08
7180	犋	1.200364430641143e-08
7181	醭	1.200364430641143e-08
7182	耠	1.200364430641143e-08
7183	腽	1.200364430641143e-08
7184	泂	1.200364430641143e-08
7185	漼	1.200364430641143e-08
7186	僎	1.200364430641143e-08
7187	碨	1.200364430641143e-08
7188	萳	1.200364430641143e-08
7189	粞	1.200304308202849e-08
7190	奡	1.200304308202849e-08
7191	髃	1.200244185764556e-08
7192	揳	1.200244185764556e-08
7193	旿	1.200244185764556e-08
7194	莙	1.200244185764556e-08
7195	姱	1.200184063326263e-08
7196	菥	1.200184063326263e-08
7197	镨	1.200184063326263e-08
7198	佽	1.200184063326263e-08
7199	岍	1.20012394088797e-08
7200	桯	1.20012394088797e-08
7201	鳈	1.20012394088797e-08
7202	鲴	1.200063818449677e-08
7203	鲘	1.200003696011384e-08
7204	喤	1.100334061421047e-08
7205	澴	1.100334061421047e-08
7206	攽	1.100334061421047e-08
7207	宧	1.100334061421047e-08
7208	舭	1.100334061421047e-08
7209	漷	1.100334061421047e-08
7210	杄	1.100334061421047e-08
7211	魋	1.100334061421047e-08
7212	厖	1.100334061421047e-08
7213	昫	1.100273938982754e-08
7214	鸧	1.100273938982754e-08
7215	缲	1.100213816544461e-08
7216	皦	1.100213816544461e-08
7217	嬬	1.100213816544461e-08
7218	滪	1.100213816544461e-08
7219	蕰	1.100153694106168e-08
7220	镥	1.100153694106168e-08
7221	娵	1.100153694106168e-08
7222	钖	1.100153694106168e-08
7223	鸻	1.100033449229582e-08
7224	葖	1.100033449229582e-08
7225	鱾	1.100033449229582e-08
7226	硙	1.100033449229582e-08
7227	稌	1.000303692200952e-08
7228	沘	1.000303692200952e-08
7229	棬	1.000303692200952e-08
7230	怊	1.000243569762659e-08
7231	惙	1.000243569762659e-08
7232	庼	1.000243569762659e-08
7233	睄	1.000243569762659e-08
7234	磉	1.000183447324366e-08
7235	绤	1.000183447324366e-08
7236	擿	1.000183447324366e-08
7237	蘘	1.000183447324366e-08
7238	椀	1.000183447324366e-08
7239	禚	1.000123324886073e-08
7240	斠	1.000123324886073e-08
7241	簕	1.000123324886073e-08
7242	藨	1.000123324886073e-08
7243	茚	1.00006320244778e-08
7244	噂	1.00006320244778e-08
7245	敔	1.00006320244778e-08
7246	祾	1.00006320244778e-08
7247	鸼	1.00006320244778e-08
7248	鳠	1.00006320244778e-08
7249	篯	1.00006320244778e-08
7250	鲖	1.00006320244778e-08
7251	暵	1.00006320244778e-08
7252	鳚	1.000003080009486e-08
7253	鳛	1.000003080009486e-08
7254	漤	9.002733229808571e-09
7255	挦	9.002733229808571e-09
7256	耢	9.002733229808571e-09
7257	煴	9.002733229808571e-09
7258	藟	9.002733229808571e-09
7259	暕	9.002733229808571e-09
7260	珌	9.002733229808571e-09
7261	洢	9.002733229808571e-09
7262	筦	9.002733229808571e-09
7263	蔀	9.002733229808571e-09
7264	瑑	9.002733229808571e-09
7265	禋	9.002132005425639e-09
7266	诐	9.002132005425639e-09
7267	鼢	9.002132005425639e-09
7268	瑳	9.002132005425639e-09
7269	娀	9.002132005425639e-09
7270	凘	9.002132005425639e-09
7271	霅	9.002132005425639e-09
7272	潏	9.001530781042707e-09
7273	鄗	9.001530781042707e-09
7274	熥	9.001530781042707e-09
7275	锽	9.001530781042707e-09
7276	郪	9.001530781042707e-09
7277	髽	9.001530781042707e-09
7278	愐	9.000929556659776e-09
7279	镤	9.000929556659776e-09
7280	螋	9.000929556659776e-09
7281	晙	9.000929556659776e-09
7282	匜	9.000929556659776e-09
7283	灈	9.000929556659776e-09
7284	穜	9.000929556659776e-09
7285	肸	9.000929556659776e-09
7286	佁	9.000929556659776e-09
7287	伈	9.000929556659776e-09
7288	惎	9.000328332276844e-09
7289	湴	9.000328332276844e-09
7290	鲹	9.000328332276844e-09
7291	铥	9.000328332276844e-09
7292	藦	9.000328332276844e-09
7293	妧	8.002429537607618e-09
7294	仂	8.002429537607618e-09
7295	耥	8.002429537607618e-09
7296	碥	8.002429537607618e-09
7297	镩	8.002429537607618e-09
7298	嵎	8.002429537607618e-09
7299	悢	8.002429537607618e-09
7300	澥	8.002429537607618e-09
7301	镄	8.002429537607618e-09
7302	茓	8.002429537607618e-09
7303	袗	8.002429537607618e-09
7304	觱	8.002429537607618e-09
7305	舲	8.002429537607618e-09
7306	炟	8.001828313224687e-09
7307	酂	8.001828313224687e-09
7308	锧	8.001828313224687e-09
7309	簖	8.001227088841755e-09
7310	嵚	8.001227088841755e-09
7311	珝	8.001227088841755e-09
7312	翂	8.001227088841755e-09
7313	昡	8.001227088841755e-09
7314	貆	8.000625864458823e-09
7315	郚	8.000625864458823e-09
7316	皭	8.000625864458823e-09
7317	鲯	8.000625864458823e-09
7318	辿	8.000024640075892e-09
7319	嶅	8.000024640075892e-09
7320	鳁	8.000024640075892e-09
7321	鲾	8.000024640075892e-09
7322	鄑	8.000024640075892e-09
7323	鲝	8.000024640075892e-09
7324	嚚	7.002125845406665e-09
7325	墦	7.002125845406665e-09
7326	蠋	7.002125845406665e-09
7327	戤	7.002125845406665e-09
7328	翯	7.002125845406665e-09
7329	崿	7.002125845406665e-09
7330	楩	7.002125845406665e-09
7331	慆	7.002125845406665e-09
7332	簉	7.002125845406665e-09
7333	牁	7.002125845406665e-09
7334	矰	7.002125845406665e-09
7335	飗	7.002125845406665e-09
7336	褯	7.002125845406665e-09
7337	硿	7.002125845406665e-09
7338	裛	7.001524621023734e-09
7339	稃	7.001524621023734e-09
7340	秬	7.001524621023734e-09
7341	梾	7.001524621023734e-09
7342	颋	7.001524621023734e-09
7343	俍	7.001524621023734e-09
7344	浟	7.001524621023734e-09
7345	琭	7.001524621023734e-09
7346	昄	7.000923396640803e-09
7347	堐	7.000923396640803e-09
7348	訄	7.000923396640803e-09
7349	慭	7.000923396640803e-09
7350	糒	7.000923396640803e-09
7351	珢	7.000923396640803e-09
7352	甗	7.000322172257871e-09
7353	揕	7.000322172257871e-09
7354	薳	7.000322172257871e-09
7355	槜	7.000322172257871e-09
7356	铹	7.000322172257871e-09
7357	鲪	7.000322172257871e-09
7358	杕	7.000322172257871e-09
7359	郈	6.001822153205713e-09
7360	礞	6.001822153205713e-09
7361	塆	6.001822153205713e-09
7362	牮	6.001822153205713e-09
7363	疢	6.001822153205713e-09
7364	嵁	6.001822153205713e-09
7365	耔	6.001822153205713e-09
7366	哃	6.001822153205713e-09
7367	嶓	6.001822153205713e-09
7368	鞧	6.001822153205713e-09
7369	膙	6.001822153205713e-09
7370	澽	6.001822153205713e-09
7371	漻	6.001822153205713e-09
7372	瞫	6.001822153205713e-09
7373	醨	6.001822153205713e-09
7374	薿	6.001822153205713e-09
7375	窎	6.001822153205713e-09
7376	珫	6.001822153205713e-09
7377	荖	6.001822153205713e-09
7378	缞	6.001822153205713e-09
7379	忳	6.001220928822782e-09
7380	埇	6.001220928822782e-09
7381	雊	6.001220928822782e-09
7382	漦	6.001220928822782e-09
7383	珖	6.001220928822782e-09
7384	崀	6.00061970443985e-09
7385	鼒	6.00061970443985e-09
7386	氿	6.00061970443985e-09
7387	皛	6.000018480056919e-09
7388	堾	6.000018480056919e-09
7389	徛	6.000018480056919e-09
7390	鳒	6.000018480056919e-09
7391	鳂	6.000018480056919e-09
7392	鲬	6.000018480056919e-09
7393	鹟	6.000018480056919e-09
7394	鲿	6.000018480056919e-09
7395	痃	5.001518461004761e-09
7396	鼽	5.001518461004761e-09
7397	玃	5.001518461004761e-09
7398	筻	5.001518461004761e-09
7399	湝	5.001518461004761e-09
7400	牚	5.001518461004761e-09
7401	斶	5.001518461004761e-09
7402	榑	5.001518461004761e-09
7403	枲	5.001518461004761e-09
7404	姶	5.001518461004761e-09
7405	衠	5.001518461004761e-09
7406	鞡	5.001518461004761e-09
7407	踶	5.001518461004761e-09
7408	鹐	5.001518461004761e-09
7409	靰	5.001518461004761e-09
7410	剕	5.001518461004761e-09
7411	髢	5.001518461004761e-09
7412	穟	5.001518461004761e-09
7413	蓏	5.001518461004761e-09
7414	赒	5.001518461004761e-09
7415	珹	5.001518461004761e-09
7416	蒎	5.00091723662183e-09
7417	葴	5.00091723662183e-09
7418	馌	5.00091723662183e-09
7419	疐	5.00091723662183e-09
7420	酅	5.00091723662183e-09
7421	萹	5.00091723662183e-09
7422	猯	5.00091723662183e-09
7423	憺	5.000316012238898e-09
7424	堽	5.000316012238898e-09
7425	滆	5.000316012238898e-09
7426	梠	5.000316012238898e-09
7427	荄	5.000316012238898e-09
7428	瑬	4.001214768803809e-09
7429	瘃	4.001214768803809e-09
7430	崌	4.001214768803809e-09
7431	椓	4.001214768803809e-09
7432	搒	4.001214768803809e-09
7433	坬	4.001214768803809e-09
7434	狉	4.001214768803809e-09
7435	浭	4.001214768803809e-09
7436	穄	4.001214768803809e-09
7437	鄀	4.001214768803809e-09
7438	槱	4.001214768803809e-09
7439	蚆	4.001214768803809e-09
7440	弨	4.001214768803809e-09
7441	旵	4.001214768803809e-09
7442	佖	4.001214768803809e-09
7443	剟	4.001214768803809e-09
7444	赗	4.001214768803809e-09
7445	椸	4.001214768803809e-09
7446	淴	4.001214768803809e-09
7447	璬	4.001214768803809e-09
7448	蒄	4.001214768803809e-09
7449	珇	4.001214768803809e-09
7450	昒	4.001214768803809e-09
7451	讻	4.001214768803809e-09
7452	祃	4.000613544420877e-09
7453	凓	4.000613544420877e-09
7454	嶦	4.000613544420877e-09
7455	鹠	4.000613544420877e-09
7456	勠	4.000613544420877e-09
7457	跱	4.000613544420877e-09
7458	瑝	4.000613544420877e-09
7459	砆	4.000613544420877e-09
7460	玓	4.000613544420877e-09
7461	堎	4.000012320037946e-09
7462	俙	4.000012320037946e-09
7463	酦	4.000012320037946e-09
7464	偰	4.000012320037946e-09
7465	玒	4.000012320037946e-09
7466	赕	3.000911076602856e-09
7467	冮	3.000911076602856e-09
7468	塥	3.000911076602856e-09
7469	薁	3.000911076602856e-09
7470	墈	3.000911076602856e-09
7471	啴	3.000911076602856e-09
7472	辁	3.000911076602856e-09
7473	铴	3.000911076602856e-09
7474	棓	3.000911076602856e-09
7475	埫	3.000911076602856e-09
7476	憕	3.000911076602856e-09
7477	瀵	3.000911076602856e-09
7478	扅	3.000911076602856e-09
7479	韨	3.000911076602856e-09
7480	睎	3.000911076602856e-09
7481	涢	3.000911076602856e-09
7482	汈	3.000911076602856e-09
7483	漋	3.000911076602856e-09
7484	隩	3.000911076602856e-09
7485	礵	3.000911076602856e-09
7486	孅	3.000911076602856e-09
7487	憭	3.000911076602856e-09
7488	摴	3.000911076602856e-09
7489	晫	3.000911076602856e-09
7490	婌	3.000911076602856e-09
7491	硍	3.000911076602856e-09
7492	岞	3.000911076602856e-09
7493	岠	3.000911076602856e-09
7494	璥	3.000911076602856e-09
7495	琫	3.000911076602856e-09
7496	驲	3.000911076602856e-09
7497	虒	3.000911076602856e-09
7498	煟	3.000911076602856e-09
7499	焞	3.000911076602856e-09
7500	鄃	3.000911076602856e-09
7501	萣	3.000911076602856e-09
7502	胈	3.000911076602856e-09
7503	鞳	3.000911076602856e-09
7504	儦	3.000911076602856e-09
7505	磜	3.000911076602856e-09
7506	罶	3.000911076602856e-09
7507	硊	3.000911076602856e-09
7508	勚	3.000911076602856e-09
7509	珋	3.000911076602856e-09
7510	玞	3.000911076602856e-09
7511	腙	3.000309852219925e-09
7512	垿	3.000309852219925e-09
7513	偭	3.000309852219925e-09
7514	墣	3.000309852219925e-09
7515	椑	3.000309852219925e-09
7516	湑	3.000309852219925e-09
7517	舥	3.000309852219925e-09
7518	媱	3.000309852219925e-09
7519	祊	3.000309852219925e-09
7520	歅	3.000309852219925e-09
7521	萚	3.000309852219925e-09
7522	媖	2.000607384401905e-09
7523	岨	2.000607384401905e-09
7524	砠	2.000607384401905e-09
7525	帡	2.000607384401905e-09
7526	纴	2.000607384401905e-09
7527	溇	2.000607384401905e-09
7528	艎	2.000607384401905e-09
7529	堧	2.000607384401905e-09
7530	咡	2.000607384401905e-09
7531	扊	2.000607384401905e-09
7532	梣	2.000607384401905e-09
7533	昤	2.000607384401905e-09
7534	笯	2.000607384401905e-09
7535	羓	2.000607384401905e-09
7536	癿	2.000607384401905e-09
7537	浕	2.000607384401905e-09
7538	梴	2.000607384401905e-09
7539	龂	2.000607384401905e-09
7540	蹜	2.000607384401905e-09
7541	祋	2.000607384401905e-09
7542	漴	2.000607384401905e-09
7543	晱	2.000607384401905e-09
7544	婘	2.000607384401905e-09
7545	弸	2.000607384401905e-09
7546	庱	2.000607384401905e-09
7547	悆	2.000607384401905e-09
7548	陑	2.000607384401905e-09
7549	旴	2.000607384401905e-09
7550	邘	2.000607384401905e-09
7551	麖	2.000607384401905e-09
7552	虷	2.000607384401905e-09
7553	耇	2.000607384401905e-09
7554	鼫	2.000607384401905e-09
7555	腒	2.000607384401905e-09
7556	荙	2.000607384401905e-09
7557	玤	2.000607384401905e-09
7558	觿	2.000607384401905e-09
7559	爟	2.000607384401905e-09
7560	瓀	2.000607384401905e-09
7561	煃	2.000607384401905e-09
7562	猺	2.000607384401905e-09
7563	溞	2.000607384401905e-09
7564	逴	2.000607384401905e-09
7565	洭	2.000607384401905e-09
7566	栐	2.000607384401905e-09
7567	荓	2.000607384401905e-09
7568	矼	2.000607384401905e-09
7569	簝	2.000607384401905e-09
7570	蟫	2.000607384401905e-09
7571	羱	2.000607384401905e-09
7572	馞	2.000607384401905e-09
7573	薢	2.000607384401905e-09
7574	璒	2.000607384401905e-09
7575	璲	2.000607384401905e-09
7576	觭	2.000607384401905e-09
7577	馝	2.000607384401905e-09
7578	耤	2.000607384401905e-09
7579	觟	2.000607384401905e-09
7580	筶	2.000607384401905e-09
7581	稑	2.000607384401905e-09
7582	蒱	2.000607384401905e-09
7583	瑓	2.000607384401905e-09
7584	傃	2.000607384401905e-09
7585	倴	2.000607384401905e-09
7586	胣	2.000607384401905e-09
7587	耏	2.000607384401905e-09
7588	砄	2.000607384401905e-09
7589	诇	2.000607384401905e-09
7590	讱	2.000607384401905e-09
7591	匼	2.000607384401905e-09
7592	堼	2.000006160018973e-09
7593	埌	2.000006160018973e-09
7594	坋	2.000006160018973e-09
7595	圫	2.000006160018973e-09
7596	琡	2.000006160018973e-09
7597	铻	1.000303692200952e-09
7598	弶	1.000303692200952e-09
7599	坒	1.000303692200952e-09
7600	泜	1.000303692200952e-09
7601	腨	1.000303692200952e-09
7602	浛	1.000303692200952e-09
7603	轷	1.000303692200952e-09
7604	旐	1.000303692200952e-09
7605	垺	1.000303692200952e-09
7606	塅	1.000303692200952e-09
7607	埆	1.000303692200952e-09
7608	垏	1.000303692200952e-09
7609	婻	1.000303692200952e-09
7610	碶	1.000303692200952e-09
7611	崟	1.000303692200952e-09
7612	姈	1.000303692200952e-09
7613	隃	1.000303692200952e-09
7614	峱	1.000303692200952e-09
7615	鄅	1.000303692200952e-09
7616	墐	1.000303692200952e-09
7617	圲	1.000303692200952e-09
7618	呇	1.000303692200952e-09
7619	滫	1.000303692200952e-09
7620	庤	1.000303692200952e-09
7621	泃	1.000303692200952e-09
7622	邿	1.000303692200952e-09
7623	朳	1.000303692200952e-09
7624	嫭	1.000303692200952e-09
7625	嵲	1.000303692200952e-09
7626	婍	1.000303692200952e-09
7627	洈	1.000303692200952e-09
7628	峛	1.000303692200952e-09
7629	岊	1.000303692200952e-09
7630	琀	1.000303692200952e-09
7631	腯	1.000303692200952e-09
7632	荮	1.000303692200952e-09
7633	鹝	1.000303692200952e-09
7634	溵	1.000303692200952e-09
7635	瀌	1.000303692200952e-09
7636	殣	1.000303692200952e-09
7637	靽	1.000303692200952e-09
7638	洣	1.000303692200952e-09
7639	暿	1.000303692200952e-09
7640	嶍	1.000303692200952e-09
7641	戣	1.000303692200952e-09
7642	愭	1.000303692200952e-09
7643	溹	1.000303692200952e-09
7644	媂	1.000303692200952e-09
7645	媓	1.000303692200952e-09
7646	婤	1.000303692200952e-09
7647	淜	1.000303692200952e-09
7648	恔	1.000303692200952e-09
7649	峗	1.000303692200952e-09
7650	峘	1.000303692200952e-09
7651	弆	1.000303692200952e-09
7652	屼	1.000303692200952e-09
7653	癗	1.000303692200952e-09
7654	疁	1.000303692200952e-09
7655	畖	1.000303692200952e-09
7656	洓	1.000303692200952e-09
7657	蹢	1.000303692200952e-09
7658	鞁	1.000303692200952e-09
7659	鸤	1.000303692200952e-09
7660	襫	1.000303692200952e-09
7661	橑	1.000303692200952e-09
7662	禒	1.000303692200952e-09
7663	淟	1.000303692200952e-09
7664	梌	1.000303692200952e-09
7665	浲	1.000303692200952e-09
7666	涍	1.000303692200952e-09
7667	烻	1.000303692200952e-09
7668	泇	1.000303692200952e-09
7669	朸	1.000303692200952e-09
7670	暶	1.000303692200952e-09
7671	儴	1.000303692200952e-09
7672	儳	1.000303692200952e-09
7673	翷	1.000303692200952e-09
7674	鬶	1.000303692200952e-09
7675	襚	1.000303692200952e-09
7676	蟏	1.000303692200952e-09
7677	蔃	1.000303692200952e-09
7678	鹒	1.000303692200952e-09
7679	艅	1.000303692200952e-09
7680	瑔	1.000303692200952e-09
7681	瑃	1.000303692200952e-09
7682	琟	1.000303692200952e-09
7683	珷	1.000303692200952e-09
7684	焆	1.000303692200952e-09
7685	脟	1.000303692200952e-09
7686	蚲	1.000303692200952e-09
7687	菍	1.000303692200952e-09
7688	竘	1.000303692200952e-09
7689	珛	1.000303692200952e-09
7690	侹	1.000303692200952e-09
7691	伭	1.000303692200952e-09
7692	踒	1.000303692200952e-09
7693	舠	1.000303692200952e-09
7694	汋	1.000303692200952e-09
7695	琈	1.234028734518816e-13
7696	妭	1.234028734518816e-13
7697	墘	1.234028734518816e-13
7698	峃	1.234028734518816e-13
7699	莿	1.234028734518816e-13
7700	椆	1.234028734518816e-13
7701	堲	1.234028734518816e-13
7702	垙	1.234028734518816e-13
7703	垎	1.234028734518816e-13
7704	坽	1.234028734518816e-13
7705	蒈	1.234028734518816e-13
7706	溠	1.234028734518816e-13
7707	峂	1.234028734518816e-13
7708	塝	1.234028734518816e-13
7709	堨	1.234028734518816e-13
7710	埪	1.234028734518816e-13
7711	垾	1.234028734518816e-13
7712	坥	1.234028734518816e-13
7713	圢	1.234028734518816e-13
7714	圙	1.234028734518816e-13
7715	寁	1.234028734518816e-13
7716	痓	1.234028734518816e-13
7717	幖	1.234028734518816e-13
7718	悈	1.234028734518816e-13
7719	昣	1.234028734518816e-13
7720	昈	1.234028734518816e-13
7721	蓢	1.234028734518816e-13
7722	疭	1.234028734518816e-13
7723	炣	1.234028734518816e-13
7724	墕	1.234028734518816e-13
