# code	text	rank	freq_rank
bo	孛	1	4382
bo	踣	1	6505
bo	礴	1	4249
bo	箔	1	4993
bo	帛	1	3719
bo	勃	1	1918
bo	卜	1	2216
bo	驳	1	2375
bo	脖	1	1628
bo	檗	1	5924
bo	跛	1	4065
bo	鲌	1	7155
bo	膊	1	1994
bo	泊	1	2467
bo	渤	1	4215
bo	搏	1	2313
bo	剥	1	2454
bo	舶	1	4585
bo	浡	1	7362
bo	浡	1	7362
bo	浡	1	7362
bo	蕃	1	3573
bo	伯	1	982
bo	簸	1	3550
bo	哱	1	7212
bo	擘	1	5239
bo	趵	1	5754
bo	镈	1	6705
bo	镈	1	6705
bo	镈	1	6705
bo	薄	1	1497
bo	铂	1	4878
bo	菠	1	4241
bo	柏	1	2228
bo	钹	1	4921
bo	嶓	1	7220
bob	剥	1	2454
bobk	剥	1	2454
boc	檗	1	5924
boc	擘	1	5239
bocd	檗	1	5924
bocd	擘	1	5239
bod	啵	1	4573
bod	哱	1	7212
bodk	啵	1	4573
bodn	哱	1	7212
boe	僰	1	6485
boe	柏	1	2228
boem	僰	1	6485
boeu	柏	1	2228
bog	亳	1	5218
bogt	亳	1	5218
boi	舶	1	4585
boiu	舶	1	4585
boj	伯	1	982
boju	伯	1	982
bok	波	1	835
bok	泊	1	2467
bok	渤	1	4215
bok	浡	1	7362
bok	浡	1	7362
bok	浡	1	7362
bokn	渤	1	4215
bokn	浡	1	7362
bokn	浡	1	7362
bokn	浡	1	7362
bokr	波	1	835
boku	泊	1	2467
bol	蕃	1	3573
bol	薄	1	1497
bol	菠	1	4241
bolk	薄	1	1497
bolk	菠	1	4241
bolt	蕃	1	3573
bom	砵	1	7076
bom	礴	1	4249
bome	砵	1	7076
boml	礴	1	4249
bon	玻	1	1989
bon	鹁	1	6412
bon	鹁	1	6412
bon	鹁	1	6412
bon	博	1	1299
bon	孛	1	4382
bon	勃	1	1918
bon	驳	1	2375
bonb	驳	1	2375
bonn	博	1	1299
bonr	玻	1	1989
bonw	鹁	1	6412
bonw	鹁	1	6412
bonw	鹁	1	6412
bonw	孛	1	4382
bonw	勃	1	1918
bop	踣	1	6505
bop	跛	1	4065
bop	趵	1	5754
bopi	踣	1	6505
bopn	趵	1	5754
bopr	跛	1	4065
boq	饽	1	4743
boqn	饽	1	4743
bor	箔	1	4993
bor	簸	1	3550
bork	箔	1	4993
borz	簸	1	3550
bou	拨	1	1722
bou	播	1	1889
bou	帛	1	3719
bou	搏	1	2313
boun	搏	1	2313
bour	帛	1	3719
bous	拨	1	1722
bout	播	1	1889
bov	脖	1	1628
bov	膊	1	1994
bov	嶓	1	7220
bovn	脖	1	1628
bovn	膊	1	1994
bovt	嶓	1	7220
bow	鲌	1	7155
bowu	鲌	1	7155
box	馞	1	7411
boxo	馞	1	7411
boy	卜	1	2216
boyb	卜	1	2216
boz	钵	1	3782
boz	镈	1	6705
boz	镈	1	6705
boz	镈	1	6705
boz	铂	1	4878
boz	钹	1	4921
boze	钵	1	3782
bozn	镈	1	6705
bozn	镈	1	6705
bozn	镈	1	6705
bozn	钹	1	4921
bozu	铂	1	4878
bu	逋	1	5588
bu	怖	1	1737
bu	堡	1	1757
bu	不	1	111
bu	埔	1	3915
bu	布	1	585
bu	簿	1	3578
bu	卟	1	4626
bu	蔀	1	7079
bu	醭	1	7002
bu	卜	1	2216
bu	部	1	172
bu	晡	1	6337
bu	步	1	326
bu	钚	1	5707
bu	埗	1	7365
bu	哺	1	4070
bu	瓿	1	6551
bu	埠	1	4374
bu	补	1	1205
bu	捕	1	1858
buc	不	1	111
bucb	不	1	111
bud	卟	1	4626
bud	哺	1	4070
budn	哺	1	4070
budy	卟	1	4626
bug	埔	1	3915
bug	埗	1	7365
bug	埠	1	4374
bugn	埔	1	3915
bugs	埗	1	7365
bugt	埠	1	4374
buh	怖	1	1737
buhn	怖	1	1737
bui	部	1	172
bui	瓿	1	6551
buid	部	1	172
buid	瓿	1	6551
buj	堡	1	1757
bujd	堡	1	1757
bul	蔀	1	7079
buli	蔀	1	7079
bun	逋	1	5588
bun	布	1	585
bunr	布	1	585
bunu	逋	1	5588
buo	晡	1	6337
buon	晡	1	6337
bur	簿	1	3578
burk	簿	1	3578
bus	步	1	326
buss	步	1	326
but	补	1	1205
buty	补	1	1205
buu	捕	1	1858
buun	捕	1	1858
buy	醭	1	7002
buy	卜	1	2216
buyb	卜	1	2216
buyc	醭	1	7002
buz	钚	1	5707
buzc	钚	1	5707
bx	别	1	168
bx	蹩	1	4318
bx	蹩	1	4318
bx	蹩	1	4318
bx	憋	1	2462
bx	鳖	1	3839
bx	瘪	1	3446
bxa	瘪	1	3446
bxao	瘪	1	3446
bxd	别	1	168
bxds	别	1	168
bxf	蹩	1	4318
bxf	蹩	1	4318
bxf	蹩	1	4318
bxf	憋	1	2462
bxf	鳖	1	3839
bxfh	蹩	1	4318
bxfh	蹩	1	4318
bxfh	蹩	1	4318
bxfh	憋	1	2462
bxfh	鳖	1	3839
by	丙	1	3455
by	饼	1	2486
by	昺	1	6207
by	秉	1	3025
by	栟	1	7548
by	槟	1	4176
by	冰	1	629
by	屏	1	1838
by	摒	1	4235
by	炳	1	3606
by	禀	1	2602
by	柄	1	1962
by	病	1	657
by	兵	1	278
by	并	1	205
by	邴	1	5504
bya	病	1	657
byaf	病	1	657
byc	屏	1	1838
byc	炳	1	3606
bycf	炳	1	3606
bych	屏	1	1838
bye	栟	1	7548
bye	槟	1	4176
bye	柄	1	1962
byef	柄	1	1962
byeh	栟	1	7548
byew	槟	1	4176
byf	丙	1	3455
byf	邴	1	5504
byfm	丙	1	3455
byfm	邴	1	5504
byh	并	1	205
byhl	并	1	205
byo	昺	1	6207
byof	昺	1	6207
byq	饼	1	2486
byqh	饼	1	2486
byt	兵	1	278
byth	兵	1	278
byu	摒	1	4235
byuc	摒	1	4235
byw	冰	1	629
bywk	冰	1	629
byx	秉	1	3025
byxb	秉	1	3025
byz	禀	1	2602
byzr	禀	1	2602
bz	惫	1	2489
bz	杯	1	960
bz	鹎	1	7016
bz	被	1	110
bz	琲	1	7418
bz	棓	1	7343
bz	棓	1	7343
bz	棓	1	7343
bz	悲	1	1118
bz	悖	1	4002
bz	背	1	547
bz	焙	1	5004
bz	狈	1	2619
bz	鞴	1	6581
bz	呗	1	927
bz	陂	1	5150
bz	备	1	443
bz	褙	1	5929
bz	孛	1	4382
bz	蓓	1	3363
bz	邶	1	5075
bz	邶	1	5075
bz	邶	1	5075
bz	钡	1	5685
bz	糒	1	7357
bz	鞁	1	7641
bz	碑	1	2610
bz	鐾	1	6758
bz	椑	1	7559
bz	碚	1	6189
bz	辈	1	996
bz	臂	1	1280
bz	臂	1	1280
bz	臂	1	1280
bz	倍	1	1598
bz	卑	1	1904
bz	北	1	497
bz	贝	1	1210
bza	背	1	547
bza	邶	1	5075
bza	邶	1	5075
bza	邶	1	5075
bza	北	1	497
bzav	背	1	547
bzav	邶	1	5075
bzav	邶	1	5075
bzav	邶	1	5075
bzav	北	1	497
bzc	焙	1	5004
bzc	鐾	1	6758
bzc	臂	1	1280
bzc	臂	1	1280
bzc	臂	1	1280
bzcd	鐾	1	6758
bzcd	臂	1	1280
bzcd	臂	1	1280
bzcd	臂	1	1280
bzci	焙	1	5004
bzd	呗	1	927
bzdo	呗	1	927
bze	杯	1	960
bze	棓	1	7343
bze	棓	1	7343
bze	棓	1	7343
bze	椑	1	7559
bzec	杯	1	960
bzei	棓	1	7343
bzei	棓	1	7343
bzei	棓	1	7343
bzeu	椑	1	7559
bzh	惫	1	2489
bzh	悖	1	4002
bzh	备	1	443
bzhn	悖	1	4002
bzhq	惫	1	2489
bzhq	备	1	443
bzj	倍	1	1598
bzji	倍	1	1598
bzl	蓓	1	3363
bzlj	蓓	1	3363
bzm	狈	1	2619
bzm	碑	1	2610
bzm	碚	1	6189
bzmi	碚	1	6189
bzmo	狈	1	2619
bzmu	碑	1	2610
bzn	琲	1	7418
bzn	孛	1	4382
bznr	琲	1	7418
bznw	孛	1	4382
bzo	贝	1	1210
bzob	贝	1	1210
bzp	糒	1	7357
bzpl	糒	1	7357
bzr	悲	1	1118
bzr	辈	1	996
bzrh	悲	1	1118
bzry	辈	1	996
bzt	被	1	110
bzt	鞴	1	6581
bzt	陂	1	5150
bzt	褙	1	5929
bzt	鞁	1	7641
bzta	褙	1	5929
bztl	鞴	1	6581
bztr	被	1	110
bztr	陂	1	5150
bztr	鞁	1	7641
bzu	鹎	1	7016
bzu	卑	1	1904
bzut	鹎	1	7016
bzut	卑	1	1904
bzz	钡	1	5685
bzzo	钡	1	5685
c	才	1	119
ca	擦	1	1360
ca	嚓	1	3168
cad	嚓	1	3168
cadw	嚓	1	3168
cau	擦	1	1360
cauw	擦	1	1360
cb	凑	1	1784
cb	辏	1	5923
cb	腠	1	6576
cbv	腠	1	6576
cbva	腠	1	6576
cbw	凑	1	1784
cbwa	凑	1	1784
cby	辏	1	5923
cbya	辏	1	5923
ce	册	1	2262
ce	侧	1	1253
ce	策	1	2272
ce	厕	1	2387
ce	恻	1	3794
ce	测	1	986
ceh	恻	1	3794
ceho	恻	1	3794
cei	册	1	2262
ceic	册	1	2262
cej	侧	1	1253
cejo	侧	1	1253
cek	测	1	986
ceko	测	1	986
cer	策	1	2272
cere	策	1	2272
cex	厕	1	2387
cexo	厕	1	2387
cf	岑	1	3508
cf	参	1	818
cf	涔	1	4003
cfk	参	1	818
cfk	涔	1	4003
cfkm	参	1	818
cfkv	涔	1	4003
cfv	岑	1	3508
cfvj	岑	1	3508
cg	层	1	811
cg	曾	1	562
cg	蹭	1	2808
cg	噌	1	4108
cg	嶒	1	6887
cgc	层	1	811
cgcb	层	1	811
cgd	噌	1	4108
cgdh	噌	1	4108
cgh	曾	1	562
cghr	曾	1	562
cgp	蹭	1	2808
cgph	蹭	1	2808
cgv	嶒	1	6887
cgvh	嶒	1	6887
ch	鸧	1	7078
ch	仓	1	2059
ch	伧	1	5356
ch	藏	1	894
ch	苍	1	1267
ch	舱	1	2418
ch	沧	1	2534
chi	舱	1	2418
chij	舱	1	2418
chj	鸧	1	7078
chj	仓	1	2059
chj	伧	1	5356
chjj	伧	1	5356
chjz	鸧	1	7078
chjz	仓	1	2059
chk	沧	1	2534
chkj	沧	1	2534
chl	藏	1	894
chl	苍	1	1267
chlj	苍	1	1267
chln	藏	1	894
ci	辞	1	1569
ci	此	1	124
ci	疵	1	4118
ci	次	1	152
ci	糍	1	5654
ci	鹚	1	5882
ci	磁	1	2760
ci	泚	1	5595
ci	雌	1	3471
ci	祠	1	3492
ci	刺	1	800
ci	赐	1	1922
ci	瓷	1	2858
ci	差	1	598
ci	词	1	1261
ci	呲	1	3923
ci	伺	1	2776
ci	茨	1	2889
ci	慈	1	1819
ci	跐	1	6709
ci	兹	1	2523
ci	玼	1	7118
ci	佽	1	7216
ci	茈	1	6471
cia	辞	1	1569
cia	疵	1	4118
cian	辞	1	1569
cias	疵	1	4118
cid	呲	1	3923
cids	呲	1	3923
cie	刺	1	800
ciem	刺	1	800
cif	祠	1	3492
cifa	祠	1	3492
cig	差	1	598
cigu	差	1	598
cih	鹚	1	5882
cih	慈	1	1819
cih	兹	1	2523
cihi	鹚	1	5882
cihi	慈	1	1819
cihi	兹	1	2523
cij	伺	1	2776
cij	佽	1	7216
cija	伺	1	2776
cijw	佽	1	7216
cik	泚	1	5595
ciks	泚	1	5595
cil	茨	1	2889
cil	茈	1	6471
cils	茈	1	6471
cilw	茨	1	2889
cim	磁	1	2760
cimh	磁	1	2760
cin	玼	1	7118
cins	玼	1	7118
cio	赐	1	1922
cioo	赐	1	1922
cip	糍	1	5654
cip	跐	1	6709
ciph	糍	1	5654
cips	跐	1	6709
cis	此	1	124
cis	雌	1	3471
cis	词	1	1261
cisa	词	1	1261
cisv	此	1	124
cisv	雌	1	3471
ciw	次	1	152
ciw	瓷	1	2858
ciwe	次	1	152
ciwe	瓷	1	2858
cj	餐	1	1249
cj	黪	1	6523
cj	惨	1	1167
cj	蚕	1	3243
cj	骖	1	6177
cj	惭	1	2786
cj	粲	1	4443
cj	粲	1	4443
cj	粲	1	4443
cj	参	1	818
cj	残	1	1138
cj	灿	1	2024
cj	璨	1	3679
cjc	灿	1	2024
cjcv	灿	1	2024
cjf	蚕	1	3243
cjfm	蚕	1	3243
cjg	餐	1	1249
cjg	粲	1	4443
cjg	粲	1	4443
cjg	粲	1	4443
cjg	残	1	1138
cjgf	残	1	1138
cjgr	餐	1	1249
cjgr	粲	1	4443
cjgr	粲	1	4443
cjgr	粲	1	4443
cjh	惨	1	1167
cjh	惭	1	2786
cjhk	惨	1	1167
cjhy	惭	1	2786
cjk	参	1	818
cjkm	参	1	818
cjn	骖	1	6177
cjn	璨	1	3679
cjng	璨	1	3679
cjnk	骖	1	6177
cjp	黪	1	6523
cjpk	黪	1	6523
ck	螬	1	6965
ck	糙	1	3348
ck	艹	1	1488
ck	曹	1	3100
ck	操	1	1134
ck	槽	1	3375
ck	草	1	779
ck	嘈	1	3242
ck	艚	1	6736
ck	肏	1	1328
ck	屮	1	4636
ck	漕	1	4515
ckc	螬	1	6965
ckcf	螬	1	6965
ckd	嘈	1	3242
ckdf	嘈	1	3242
cke	槽	1	3375
ckef	槽	1	3375
ckf	曹	1	3100
ckfy	曹	1	3100
cki	艚	1	6736
ckif	艚	1	6736
ckj	肏	1	1328
ckjm	肏	1	1328
ckk	漕	1	4515
ckkf	漕	1	4515
ckl	艹	1	1488
ckl	草	1	779
cklc	艹	1	1488
cklo	草	1	779
ckp	糙	1	3348
ckpq	糙	1	3348
cks	屮	1	4636
cksc	屮	1	4636
cku	操	1	1134
ckud	操	1	1134
cl	菜	1	984
cl	财	1	1130
cl	裁	1	1945
cl	才	1	119
cl	猜	1	1301
cl	踩	1	2102
cl	偲	1	6907
cl	采	1	1045
cl	彩	1	1013
cl	睬	1	3081
cl	材	1	1204
cl	蔡	1	1865
cle	材	1	1204
clen	材	1	1204
clj	偲	1	6907
cljq	偲	1	6907
cll	菜	1	984
cll	蔡	1	1865
cllh	蔡	1	1865
clly	菜	1	984
clm	猜	1	1301
clma	猜	1	1301
cln	裁	1	1945
cln	才	1	119
clnp	裁	1	1945
clnt	才	1	119
clo	财	1	1130
clon	财	1	1130
clp	踩	1	2102
clpy	踩	1	2102
clq	睬	1	3081
clqy	睬	1	3081
cly	采	1	1045
cly	彩	1	1013
clye	采	1	1045
clye	彩	1	1013
co	撮	1	3490
co	错	1	437
co	嵯	1	5456
co	矬	1	5362
co	锉	1	4894
co	磋	1	3503
co	瑳	1	7150
co	脞	1	6690
co	蹉	1	4873
co	挫	1	2657
co	鹾	1	6009
co	措	1	1731
co	厝	1	5244
co	痤	1	5733
co	搓	1	2763
coa	痤	1	5733
coaj	痤	1	5733
com	磋	1	3503
comg	磋	1	3503
con	瑳	1	7150
cong	瑳	1	7150
coo	矬	1	5362
cooj	矬	1	5362
cop	蹉	1	4873
copg	蹉	1	4873
cou	撮	1	3490
cou	挫	1	2657
cou	措	1	1731
cou	搓	1	2763
coug	搓	1	2763
couj	挫	1	2657
coul	措	1	1731
couo	撮	1	3490
cov	嵯	1	5456
cov	脞	1	6690
covg	嵯	1	5456
covj	脞	1	6690
cox	厝	1	5244
coxl	厝	1	5244
coy	鹾	1	6009
coyr	鹾	1	6009
coz	错	1	437
coz	锉	1	4894
cozj	锉	1	4894
cozl	错	1	437
cp	寸	1	1872
cp	村	1	884
cp	邨	1	6364
cp	存	1	688
cp	忖	1	2837
cp	皴	1	5809
cpe	村	1	884
cpek	村	1	884
cpf	邨	1	6364
cpfs	邨	1	6364
cph	忖	1	2837
cphk	忖	1	2837
cpk	寸	1	1872
cpk	皴	1	5809
cpkc	寸	1	1872
cpkh	皴	1	5809
cpn	存	1	688
cpng	存	1	688
cr	窜	1	2103
cr	镩	1	7107
cr	汆	1	6097
cr	攒	1	3211
cr	篡	1	3844
cr	爨	1	6244
cr	撺	1	4807
cr	蹿	1	3362
cre	窜	1	2103
cred	窜	1	2103
crj	汆	1	6097
crjk	汆	1	6097
crp	爨	1	6244
crp	蹿	1	3362
crpe	蹿	1	3362
crpm	爨	1	6244
crr	篡	1	3844
crrq	篡	1	3844
cru	攒	1	3211
cru	撺	1	4807
crue	撺	1	4807
cruq	攒	1	3211
crz	镩	1	7107
crze	镩	1	7107
cs	丛	1	1888
cs	聪	1	1528
cs	苁	1	5357
cs	熜	1	5828
cs	囱	1	4421
cs	悰	1	6501
cs	璁	1	5519
cs	璁	1	5519
cs	璁	1	5519
cs	琮	1	4370
cs	从	1	101
cs	匆	1	1364
cs	枞	1	5401
cs	葱	1	2877
cs	骢	1	5080
cs	淙	1	4378
csc	熜	1	5828
csct	熜	1	5828
cse	枞	1	5401
csej	枞	1	5401
csh	悰	1	6501
cshw	悰	1	6501
csj	丛	1	1888
csj	从	1	101
csjj	丛	1	1888
csjj	从	1	101
csk	淙	1	4378
cskw	淙	1	4378
csl	苁	1	5357
csl	葱	1	2877
cslj	苁	1	5357
csln	葱	1	2877
csn	璁	1	5519
csn	璁	1	5519
csn	璁	1	5519
csn	琮	1	4370
csn	匆	1	1364
csn	骢	1	5080
csne	匆	1	1364
csnt	璁	1	5519
csnt	璁	1	5519
csnt	璁	1	5519
csnt	骢	1	5080
csnw	琮	1	4370
csq	聪	1	1528
csqh	聪	1	1528
cst	囱	1	4421
cstr	囱	1	4421
cu	蹙	1	3476
cu	卒	1	2485
cu	醋	1	2627
cu	粗	1	1418
cu	簇	1	3056
cu	蹴	1	4716
cu	殂	1	5920
cu	猝	1	3396
cu	蔟	1	6066
cu	促	1	1663
cu	徂	1	5451
cug	殂	1	5920
cugf	殂	1	5920
cuj	促	1	1663
cujp	促	1	1663
cul	蔟	1	6066
cull	蔟	1	6066
cum	猝	1	3396
cumz	猝	1	3396
cun	蹙	1	3476
cuny	蹙	1	3476
cup	粗	1	1418
cup	蹴	1	4716
cupf	粗	1	1418
cupg	蹴	1	4716
cur	簇	1	3056
curl	簇	1	3056
cuw	徂	1	5451
cuwf	徂	1	5451
cuy	醋	1	2627
cuyl	醋	1	2627
cuz	卒	1	2485
cuzj	卒	1	2485
cv	瘁	1	4261
cv	榱	1	6514
cv	催	1	1866
cv	摧	1	2478
cv	悴	1	3060
cv	脆	1	1491
cv	粹	1	2554
cv	淬	1	4372
cv	毳	1	6652
cv	漼	1	7010
cv	萃	1	3922
cv	啐	1	3835
cv	缞	1	7197
cv	崔	1	2023
cv	璀	1	3730
cv	翠	1	1914
cva	瘁	1	4261
cvaz	瘁	1	4261
cvd	啐	1	3835
cvdz	啐	1	3835
cve	榱	1	6514
cvet	榱	1	6514
cvh	悴	1	3060
cvhz	悴	1	3060
cvi	缞	1	7197
cvit	缞	1	7197
cvj	催	1	1866
cvjv	催	1	1866
cvk	淬	1	4372
cvk	漼	1	7010
cvkv	漼	1	7010
cvkz	淬	1	4372
cvl	萃	1	3922
cvlz	萃	1	3922
cvn	璀	1	3730
cvnv	璀	1	3730
cvp	粹	1	2554
cvpz	粹	1	2554
cvu	摧	1	2478
cvuv	摧	1	2478
cvv	脆	1	1491
cvv	毳	1	6652
cvv	崔	1	2023
cvvu	崔	1	2023
cvvv	毳	1	6652
cvvx	脆	1	1491
cvz	翠	1	1914
cvzz	翠	1	1914
cz	𤭢	1	5119
czz	𤭢	1	5119
czzj	𤭢	1	5119
d	的	1	1
da	垯	1	6901
da	达	1	479
da	笪	1	6366
da	瘩	1	3140
da	答	1	455
da	怛	1	5491
da	耷	1	3707
da	靼	1	4239
da	嗒	1	3174
da	哒	1	2982
da	荙	1	7428
da	妲	1	4987
da	搭	1	1544
da	炟	1	7192
da	打	1	115
da	褡	1	5148
da	沓	1	3700
da	溚	1	6917
da	跶	1	5467
da	鞑	1	3879
da	大	1	16
daa	瘩	1	3140
daal	瘩	1	3140
dab	妲	1	4987
dabo	妲	1	4987
dac	炟	1	7192
daco	炟	1	7192
dad	嗒	1	3174
dad	哒	1	2982
dadl	嗒	1	3174
dadm	哒	1	2982
dag	垯	1	6901
dagm	垯	1	6901
dah	怛	1	5491
daho	怛	1	5491
dak	沓	1	3700
dak	溚	1	6917
dakl	溚	1	6917
dako	沓	1	3700
dal	荙	1	7428
dalm	荙	1	7428
dam	达	1	479
dam	耷	1	3707
dam	大	1	16
damd	大	1	16
damq	耷	1	3707
damu	达	1	479
dap	跶	1	5467
dapm	跶	1	5467
dar	笪	1	6366
dar	答	1	455
darj	答	1	455
daro	笪	1	6366
dat	靼	1	4239
dat	褡	1	5148
dat	鞑	1	3879
datl	褡	1	5148
datm	鞑	1	3879
dato	靼	1	4239
dau	搭	1	1544
dau	打	1	115
daua	打	1	115
daul	搭	1	1544
db	逗	1	2100
db	豆	1	1709
db	蚪	1	4978
db	抖	1	1258
db	都	1	554
db	窦	1	3115
db	兜	1	2412
db	兜	1	2412
db	钭	1	6354
db	蔸	1	5732
db	蔸	1	5732
db	陡	1	2513
db	读	1	934
db	痘	1	3978
db	斗	1	605
db	篼	1	6195
db	篼	1	6195
dba	痘	1	3978
dbaz	痘	1	3978
dbc	蚪	1	4978
dbcj	蚪	1	4978
dbe	窦	1	3115
dben	窦	1	3115
dbj	斗	1	605
dbjd	斗	1	605
dbl	蔸	1	5732
dbl	蔸	1	5732
dblu	蔸	1	5732
dblu	蔸	1	5732
dbq	都	1	554
dbqo	都	1	554
dbr	篼	1	6195
dbr	篼	1	6195
dbru	篼	1	6195
dbru	篼	1	6195
dbs	读	1	934
dbsn	读	1	934
dbt	陡	1	2513
dbtp	陡	1	2513
dbu	抖	1	1258
dbu	兜	1	2412
dbu	兜	1	2412
dbub	兜	1	2412
dbub	兜	1	2412
dbuj	抖	1	1258
dbz	逗	1	2100
dbz	豆	1	1709
dbz	钭	1	6354
dbzd	豆	1	1709
dbzj	钭	1	6354
dbzu	逗	1	2100
dc	屌	1	1821
dc	雕	1	1906
dc	窎	1	7188
dc	鲷	1	6146
dc	调	1	618
dc	刁	1	2905
dc	汈	1	7382
dc	貂	1	3349
dc	掉	1	591
dc	铞	1	6867
dc	叼	1	3338
dc	铫	1	6400
dc	碉	1	4190
dc	钓	1	2856
dc	吊	1	2082
dc	凋	1	3659
dca	刁	1	2905
dcaf	刁	1	2905
dcc	屌	1	1821
dccd	屌	1	1821
dcd	叼	1	3338
dcd	吊	1	2082
dcda	叼	1	3338
dcdr	吊	1	2082
dce	窎	1	7188
dcex	窎	1	7188
dck	汈	1	7382
dcka	汈	1	7382
dcm	雕	1	1906
dcm	貂	1	3349
dcm	碉	1	4190
dcmg	雕	1	1906
dcmm	碉	1	4190
dcmp	貂	1	3349
dcs	调	1	618
dcsm	调	1	618
dcu	掉	1	591
dcuy	掉	1	591
dcw	鲷	1	6146
dcw	凋	1	3659
dcwm	鲷	1	6146
dcwm	凋	1	3659
dcz	铞	1	6867
dcz	铫	1	6400
dcz	钓	1	2856
dczd	铞	1	6867
dczn	钓	1	2856
dczp	铫	1	6400
de	得	1	40
de	的	1	1
de	德	1	486
de	地	1	22
de	锝	1	6079
de	嘚	1	5734
ded	嘚	1	5734
dedw	嘚	1	5734
deg	地	1	22
dege	地	1	22
deu	的	1	1
deun	的	1	1
dew	得	1	40
dew	德	1	486
dewn	德	1	486
dewo	得	1	40
dez	锝	1	6079
dezo	锝	1	6079
df	扽	1	6520
dfu	扽	1	6520
dfuf	扽	1	6520
dg	磴	1	5893
dg	邓	1	1948
dg	登	1	1189
dg	澄	1	2929
dg	蹬	1	2891
dg	凳	1	2571
dg	瞪	1	1296
dg	灯	1	980
dg	镫	1	4944
dg	噔	1	3430
dg	等	1	167
dg	璒	1	7496
dg	嶝	1	6693
dg	戥	1	6223
dgc	灯	1	980
dgca	灯	1	980
dgd	噔	1	3430
dgdh	噔	1	3430
dgh	登	1	1189
dgh	凳	1	2571
dghz	登	1	1189
dghz	凳	1	2571
dgk	澄	1	2929
dgkh	澄	1	2929
dgm	磴	1	5893
dgmh	磴	1	5893
dgn	璒	1	7496
dgnh	璒	1	7496
dgo	戥	1	6223
dgol	戥	1	6223
dgp	蹬	1	2891
dgph	蹬	1	2891
dgq	瞪	1	1296
dgqh	瞪	1	1296
dgr	邓	1	1948
dgr	等	1	167
dgrg	等	1	167
dgrt	邓	1	1948
dgv	嶝	1	6693
dgvh	嶝	1	6693
dgz	镫	1	4944
dgzh	镫	1	4944
dh	裆	1	3855
dh	宕	1	4487
dh	档	1	2113
dh	挡	1	1213
dh	筜	1	7292
dh	砀	1	5371
dh	垱	1	6360
dh	谠	1	6140
dh	珰	1	5498
dh	荡	1	1154
dh	党	1	1104
dh	凼	1	5689
dh	铛	1	3325
dh	当	1	94
dh	菪	1	6749
dhe	档	1	2113
dhey	档	1	2113
dhg	垱	1	6360
dhgy	垱	1	6360
dhk	凼	1	5689
dhkm	凼	1	5689
dhl	荡	1	1154
dhl	菪	1	6749
dhlk	荡	1	1154
dhlw	菪	1	6749
dhm	砀	1	5371
dhma	砀	1	5371
dhn	珰	1	5498
dhny	珰	1	5498
dhr	筜	1	7292
dhry	筜	1	7292
dhs	谠	1	6140
dhs	党	1	1104
dhsp	党	1	1104
dhss	谠	1	6140
dht	裆	1	3855
dhty	裆	1	3855
dhu	挡	1	1213
dhuy	挡	1	1213
dhw	宕	1	4487
dhwm	宕	1	4487
dhy	当	1	94
dhyb	当	1	94
dhz	铛	1	3325
dhzy	铛	1	3325
di	娣	1	4100
di	鞮	1	5921
di	坻	1	5610
di	坻	1	5610
di	坻	1	5610
di	镝	1	5045
di	菂	1	7252
di	的	1	1
di	递	1	1403
di	媂	1	7615
di	媂	1	7615
di	媂	1	7615
di	髢	1	7257
di	碲	1	6697
di	帝	1	545
di	邸	1	3208
di	诋	1	4345
di	抵	1	1377
di	狄	1	2189
di	地	1	22
di	缔	1	3705
di	笛	1	2417
di	觌	1	6198
di	蹢	1	7550
di	砥	1	4690
di	提	1	344
di	嘀	1	2448
di	弟	1	391
di	柢	1	5806
di	棣	1	3699
di	籴	1	6232
di	氐	1	4652
di	氐	1	4652
di	翟	1	3462
di	堤	1	3027
di	嫡	1	3620
di	底	1	450
di	敌	1	630
di	滴	1	1478
di	禘	1	6910
di	骶	1	6331
di	荻	1	3890
di	杕	1	7574
di	玓	1	7438
di	蒂	1	1721
di	涤	1	3780
di	谛	1	3773
di	第	1	138
di	睇	1	5183
di	迪	1	1460
di	低	1	544
di	羝	1	5951
di	踶	1	7248
dia	敌	1	630
diah	敌	1	630
dib	娣	1	4100
dib	媂	1	7615
dib	媂	1	7615
dib	媂	1	7615
dib	邸	1	3208
dib	氐	1	4652
dib	氐	1	4652
dib	嫡	1	3620
dibh	娣	1	4100
dibi	媂	1	7615
dibi	媂	1	7615
dibi	媂	1	7615
dibi	邸	1	3208
dibi	氐	1	4652
dibi	氐	1	4652
dibi	嫡	1	3620
did	嘀	1	2448
did	迪	1	1460
didi	嘀	1	2448
didu	迪	1	1460
die	柢	1	5806
die	棣	1	3699
die	杕	1	7574
dieb	柢	1	5806
dieb	棣	1	3699
diem	杕	1	7574
dif	禘	1	6910
dif	骶	1	6331
difb	骶	1	6331
difi	禘	1	6910
dig	坻	1	5610
dig	坻	1	5610
dig	坻	1	5610
dig	地	1	22
dig	堤	1	3027
dig	羝	1	5951
digb	坻	1	5610
digb	坻	1	5610
digb	坻	1	5610
digb	羝	1	5951
dige	地	1	22
digo	堤	1	3027
dih	递	1	1403
dih	弟	1	391
diht	递	1	1403
diht	弟	1	391
dii	帝	1	545
dii	缔	1	3705
diii	缔	1	3705
diiw	帝	1	545
dij	籴	1	6232
dij	低	1	544
dijb	低	1	544
dijp	籴	1	6232
dik	滴	1	1478
dik	涤	1	3780
dikh	涤	1	3780
diki	滴	1	1478
